"ID"	"feed"	"time"	"text1"	"text2"	"TAG"	"Nb_tag_detected"
3353811	"en_USA_nytime_int"	"2014-10-21 05:37:45"	"Board Says Saudi Detainee Should Be Repatriated"	"Officials determined that it was no longer necessary to imprison Muhammed Murdi Issa al Zahrani at Guantánamo Bay, Cuba, where he has been held for more than 12 years."	"CUB"	1
3353811	"en_USA_nytime_int"	"2014-10-21 05:37:45"	"Board Says Saudi Detainee Should Be Repatriated"	"Officials determined that it was no longer necessary to imprison Muhammed Murdi Issa al Zahrani at Guantánamo Bay, Cuba, where he has been held for more than 12 years."	"STP"	1
3353811	"en_USA_nytime_int"	"2014-10-21 05:37:45"	"Board Says Saudi Detainee Should Be Repatriated"	"Officials determined that it was no longer necessary to imprison Muhammed Murdi Issa al Zahrani at Guantánamo Bay, Cuba, where he has been held for more than 12 years."	"USA"	1
3354604	"en_USA_nytime_int"	"2014-10-21 07:37:47"	"Ali Mazrui, Scholar of Africa Who Divided U.S. Audiences, Dies at 81"	"Professor Mazrui, who had taught since 1989 at Binghamton University, set off national criticism with his 1986 television documentary, “The Africans: A Triple Heritage.”"	""	NA
3356227	"en_USA_nytime_int"	"2014-10-21 10:37:49"	"Sinosphere Blog: Rare Night Scenes of Mother Panda and Cub Filmed in the Wild"	"Chinese news media say this is the first time an infrared camera has been used to film a panda mother and cub at night."	"CHN"	1
3356945	"en_USA_nytime_int"	"2014-10-21 11:37:50"	"Sinosphere Blog: Love Blooms Amid the Umbrellas in Hong Kong"	"The barricaded areas in the financial district have served as a backdrop for wedding and graduation photos, as young Hong Kongers intertwine their personal lives with the historical significance of the protests."	"HKG"	1
3356946	"en_USA_nytime_int"	"2014-10-21 11:37:50"	"Oscar Pistorius Sentenced to 5 Years in Prison in Killing of Girlfriend"	"In early September, he was found guilty of culpable homicide — equivalent to manslaughter — and several firearms offenses."	"ZAF"	1
3357558	"en_USA_nytime_int"	"2014-10-21 12:37:51"	"Contributing Op-Ed Writer: A Nuclear Deal, Now or Never"	"Voting cycles in America and Iran leave only a small window of opportunity — starting right after Election Day."	"IRN"	1
3357559	"en_USA_nytime_int"	"2014-10-21 12:37:51"	"Op-Ed Contributors: Russia Today, Argentina Tomorrow"	"Latin America’s populist leaders are degrading independent journalism."	"ARG"	1
3357559	"en_USA_nytime_int"	"2014-10-21 12:37:51"	"Op-Ed Contributors: Russia Today, Argentina Tomorrow"	"Latin America’s populist leaders are degrading independent journalism."	"RUS"	1
3357561	"en_USA_nytime_int"	"2014-10-21 12:37:51"	"Christophe de Margerie, C.E.O. of Total, French Oil Giant, Dies in Accident"	"Mr. de Margerie was killed when his business jet collided with a snowplow on the runway of Vnukovo International Airport in Moscow."	"FRA"	1
3357561	"en_USA_nytime_int"	"2014-10-21 12:37:51"	"Christophe de Margerie, C.E.O. of Total, French Oil Giant, Dies in Accident"	"Mr. de Margerie was killed when his business jet collided with a snowplow on the runway of Vnukovo International Airport in Moscow."	"RUS"	1
3358177	"en_USA_nytime_int"	"2014-10-21 13:37:52"	"Op-Ed Contributor: Brazilians Are Shocked, Shocked at Corruption!"	"We have the ability to be outraged by corner-cutting, while engaging in our own petty versions of it."	"BRA"	1
3359540	"en_USA_nytime_int"	"2014-10-21 15:37:54"	"Canadian Soldier, Run Down in What Officials Call Act of Terror, Dies"	"The service member, who was not identified, was struck by a car in Saint-Jean-sur-Richelieu, near Montreal. A second member of the military sustained less serious injuries."	"CAN"	2
3359541	"en_USA_nytime_int"	"2014-10-21 15:37:54"	"Asia Society Names Former Australian Prime Minister as Research Institute Head"	"Kevin Rudd will lead the Asia Society Policy Institute, a new organization that specializes in Asian issues and policy making."	"AUS"	1
3359542	"en_USA_nytime_int"	"2014-10-21 15:37:54"	"Lens Blog: Revisiting Unhealed Wounds in Chechnya"	"Stanley Greene returned to Chechnya to document the aftermath of the 1993 conflict, and his photographs were gathered into a book, “Open Wound.”"	"RUS"	1
3361609	"en_USA_nytime_int"	"2014-10-21 18:37:58"	"For E.U. Climate Meeting, Deep Divisions and High Stakes"	"Curbing emissions has long been a popular cause in the European Union. But leaders have to agree on how to generate and distribute energy."	""	NA
3361610	"en_USA_nytime_int"	"2014-10-21 18:37:58"	"Gough Whitlam, Former Australian Premier Who Showed Prescience With China, Dies at 98"	"Mr. Whitlam, who introduced free university education and national health care as prime minister, is credited for his early recognition of China’s government."	"AUS"	1
3361610	"en_USA_nytime_int"	"2014-10-21 18:37:58"	"Gough Whitlam, Former Australian Premier Who Showed Prescience With China, Dies at 98"	"Mr. Whitlam, who introduced free university education and national health care as prime minister, is credited for his early recognition of China’s government."	"CHN"	1
3361611	"en_USA_nytime_int"	"2014-10-21 18:37:58"	"Hong Kong Student Protesters and City Leaders Meet to Discuss Democracy"	"After more than three weeks of protests, the meeting resembled less a negotiating session than a high school debate."	"HKG"	1
3362266	"en_USA_nytime_int"	"2014-10-21 19:37:59"	"North Korea Frees One of Three Americans"	"Jeffrey E. Fowle was released after six months of captivity, American officials said. They are still working on securing the freedom of the other two."	"PRK"	1
3362266	"en_USA_nytime_int"	"2014-10-21 19:37:59"	"North Korea Frees One of Three Americans"	"Jeffrey E. Fowle was released after six months of captivity, American officials said. They are still working on securing the freedom of the other two."	"USA"	1
3362267	"en_USA_nytime_int"	"2014-10-21 19:37:59"	"World Briefing: Northern Ireland Orders Inquiry Into Rape Charges Against I.R.A. Member"	"The investigation will look at prosecutors’ handling of allegations by a woman that she was raped by a senior I.R.A. member, then interrogated in “kangaroo courts.”"	"IRL"	1
3362268	"en_USA_nytime_int"	"2014-10-21 19:37:59"	"Ashraf Ghani Races to Make His Mark on Presidency in Afghanistan"	"As President Ashraf Ghani breaks from the courtly style of his predecessor, Hamid Karzai, his desire to move fast may put off others in his government."	"AFG"	1
3362269	"en_USA_nytime_int"	"2014-10-21 19:37:59"	"Sudan's Bashir Chosen by Ruling Party as Candidate for 2015 Elections"	"Sudan's ruling party chose President Omar Hassan al-Bashir on Tuesday as its candidate for next year's presidential vote, making it almost certain that he will not step aside but extend his rule after 25 years in power."	"SDN"	1
3362884	"en_USA_nytime_int"	"2014-10-21 20:38:00"	"Museum of the History of Polish Jews in Warsaw to Unveil Core Exhibition"	"An exhibition in Warsaw, occupying eight sprawling galleries, traces the history of Jews from their first appearance in Poland in the Middle Ages to the present day."	"POL"	3
3362885	"en_USA_nytime_int"	"2014-10-21 20:38:00"	"Jeffrey Fowle, American Held by North Korea, Is Released"	"The Ohio man was let go after six months of captivity, officials said. The U.S. is still working on freeing two other Americans held by North Korea."	"PRK"	1
3362885	"en_USA_nytime_int"	"2014-10-21 20:38:00"	"Jeffrey Fowle, American Held by North Korea, Is Released"	"The Ohio man was let go after six months of captivity, officials said. The U.S. is still working on freeing two other Americans held by North Korea."	"USA"	1
3363403	"en_USA_nytime_int"	"2014-10-21 21:38:01"	"Spanish Nurse Infected With Ebola Is Declared Free of Disease"	"Tests for the disease done on María Teresa Romero Ramos have twice come back negative, hospital officials said."	"ESP"	1
3363404	"en_USA_nytime_int"	"2014-10-21 21:38:01"	"Indian Politician Pledges Payments to Families of Supporters Who Died in Distress for Her"	"The party of Jayalalithaa Jayaram, the former chief minister of Tamil Nadu, says 193 followers have died or committed suicide since she was imprisoned for corruption."	"IND"	1
3364639	"en_USA_nytime_int"	"2014-10-21 23:38:03"	"World Briefing: Britain Extradites Terrorism Suspect to U.S."	"Haroon Aswat, a Briton, is wanted in the United States on accusations that he conspired in 1999 to set up a terrorist training camp in Oregon."	"GBR"	2
3364639	"en_USA_nytime_int"	"2014-10-21 23:38:03"	"World Briefing: Britain Extradites Terrorism Suspect to U.S."	"Haroon Aswat, a Briton, is wanted in the United States on accusations that he conspired in 1999 to set up a terrorist training camp in Oregon."	"USA"	1
3364640	"en_USA_nytime_int"	"2014-10-21 23:38:03"	"Submarine Search Near Stockholm Reminiscent of a Cold War Thriller"	"Sweden launched a search team of 200 personnel aboard ships, helicopters and minesweepers to scour the Baltic Sea in search of an unidentified foreign vessel."	"SWE"	2
3364641	"en_USA_nytime_int"	"2014-10-21 23:38:03"	"Letter From Europe: In Britain, Child Sex Abuse Defies Easy Stereotypes"	"High-profile revelations of child sexual abuse have shown the risks of ascribing blame according to class or race."	"GBR"	1
3365673	"en_USA_nytime_int"	"2014-10-22 01:38:04"	"For Pistorius, Five-Year Term May Mean Move To House Arrest"	"The South African track star, who was found guilty of culpable homicide in the killing of his girlfriend, was also given a suspended three-year term on separate firearms charges."	"ZAF"	2
3366054	"en_USA_nytime_int"	"2014-10-22 02:38:05"	"Student Spins Double Life Among Spanish Elite"	"Security agents were left puzzled over how Francisco Nicolás Gómez Iglesias, 20, was able to broker business deals, lunch with politicians, and shake hands with the king."	"ESP"	1
3366055	"en_USA_nytime_int"	"2014-10-22 02:38:05"	"Demand Jumps for Protective Equipment as Ebola Cases Spur Hospitals Into Action"	"Major manufacturers of protective equipment are increasing production as people across the United States brace for new potential cases of the virus."	"USA"	1
3366056	"en_USA_nytime_int"	"2014-10-22 02:38:05"	"The Death of Total’s C.E.O. Is Felt Across National Borders"	"Christophe de Margerie was a prominent voice in Europe in opposing sanctions against Russia and getting on with business."	"RUS"	1
3366458	"en_USA_nytime_int"	"2014-10-22 03:38:06"	"U.N. Cites ISIS Genocide Threat"	"A senior United Nations official said on Tuesday that the Islamic State had threatened to exterminate minority Yazidis in Iraq by killing them if they refused to convert to Islam."	"IRQ"	1
3366459	"en_USA_nytime_int"	"2014-10-22 03:38:06"	"New Freedoms in Tunisia Drive Support for ISIS"	"Even as Tunisians have approved a new constitution and the country has one of the Arab world’s most educated populations, militants are recruiting more openly than ever before."	"TUN"	2
3366460	"en_USA_nytime_int"	"2014-10-22 03:38:06"	"Attacks on Politicians in Ukraine Add to Tension Before Parliamentary Elections"	"Several politicians have been attacked in the days before parliamentary elections on Sunday, highlighting the tensions surrounding a vote that stands to complete the overhaul of the government."	"UKR"	1
3366462	"en_USA_nytime_int"	"2014-10-22 03:38:06"	"Procedure on Paralyzed Man Stirs Hope and Caution"	"A Polish man paralyzed from the chest down can use a walker and has some leg sensation after a novel treatment, a report says, but some experts warn against premature conclusions."	"POL"	1
3366464	"en_USA_nytime_int"	"2014-10-22 03:38:06"	"Ebola Outbreak Erodes Recent Advances in West Africa"	"Ebola is wiping away the small gains made in war-scarred parts of West Africa, potentially threatening the hard-won stability in a tinderbox part of the world."	""	NA
3366466	"en_USA_nytime_int"	"2014-10-22 03:38:06"	"American Held by North Korea Is Freed"	"Jeffrey E. Fowle was released after nearly six months of captivity, officials said. The United States is still working on freeing two others held by North Korea."	"PRK"	1
3366466	"en_USA_nytime_int"	"2014-10-22 03:38:06"	"American Held by North Korea Is Freed"	"Jeffrey E. Fowle was released after nearly six months of captivity, officials said. The United States is still working on freeing two others held by North Korea."	"USA"	2
3366468	"en_USA_nytime_int"	"2014-10-22 03:38:06"	"Gough Whitlam, Ex-Premier of Australia, Dies at 98"	"Mr. Whitlam, who introduced free university education and national health care as prime minister in the 1970s, was noted for his early recognition of China’s government."	"AUS"	1
3366468	"en_USA_nytime_int"	"2014-10-22 03:38:06"	"Gough Whitlam, Ex-Premier of Australia, Dies at 98"	"Mr. Whitlam, who introduced free university education and national health care as prime minister in the 1970s, was noted for his early recognition of China’s government."	"CHN"	1
3366469	"en_USA_nytime_int"	"2014-10-22 03:38:06"	"Spaniard Is Declared Free of Ebola"	"Four straight tests administered to an auxiliary nurse, María Teresa Romero Ramos, have come back negative for the virus, hospital officials said."	"ESP"	1
3366799	"en_USA_nytime_int"	"2014-10-22 04:38:07"	"Sydney Journal: In Hard-Drinking Sydney, Rowdy Beer Barns Make Way for Sleek Bars"	"Changes in drinking laws have cleared the way for a gentrification of establishments in a city known for its beer-swilling pubs."	"AUS"	1
3366803	"en_USA_nytime_int"	"2014-10-22 04:38:07"	"Jeffrey Fowle, American Held by North Korea, Is Freed"	"Mr. Fowle was released after nearly six months of captivity, officials said. The United States is working on freeing two others held by North Korea."	"PRK"	1
3366803	"en_USA_nytime_int"	"2014-10-22 04:38:07"	"Jeffrey Fowle, American Held by North Korea, Is Freed"	"Mr. Fowle was released after nearly six months of captivity, officials said. The United States is working on freeing two others held by North Korea."	"USA"	2
3367182	"en_USA_nytime_int"	"2014-10-22 05:38:08"	"Suspected Leader of Mexican Drug Cartel Arrested in Texas"	"Juan Francisco Sáenz-Tamez, who American officials said led the Gulf Cartel after clawing his way to the top only last year, was arrested while shopping."	"MEX"	1
3367182	"en_USA_nytime_int"	"2014-10-22 05:38:08"	"Suspected Leader of Mexican Drug Cartel Arrested in Texas"	"Juan Francisco Sáenz-Tamez, who American officials said led the Gulf Cartel after clawing his way to the top only last year, was arrested while shopping."	"USA"	2
3367183	"en_USA_nytime_int"	"2014-10-22 05:38:08"	"World Briefing: Pakistan: Cleric Ends Islamabad Sit-In"	"The cleric, Muhammad Tahir-ul Qadri, announced that he would now tour major Pakistani cities to agitate for a “revolution of the poor.”"	"PAK"	3
3367184	"en_USA_nytime_int"	"2014-10-22 05:38:08"	"World Briefing: Canada: Babies’ Bodies Found in Locker"	"The Winnipeg police said Tuesday that they had discovered four infants’ remains — a number they could not cite with certainty — in a storage locker."	"CAN"	1
3367186	"en_USA_nytime_int"	"2014-10-22 05:38:08"	"World Briefing: U.N. to Investigate Gaza Attacks"	"Ban Ki-moon, secretary general of the United Nations, announced that he was setting up an investigation into attacks on the world body’s facilities during Israel’s recent war against Hamas militants."	"ISR"	1
3367186	"en_USA_nytime_int"	"2014-10-22 05:38:08"	"World Briefing: U.N. to Investigate Gaza Attacks"	"Ban Ki-moon, secretary general of the United Nations, announced that he was setting up an investigation into attacks on the world body’s facilities during Israel’s recent war against Hamas militants."	"PSE"	2
3367187	"en_USA_nytime_int"	"2014-10-22 05:38:08"	"Mexican Military Executed at Least 12, Federal Panel Says"	"Soldiers said a shootout with gang suspects had led to the deaths in June, but a commission on human rights disputed that account."	"MEX"	1
3367188	"en_USA_nytime_int"	"2014-10-22 05:38:08"	"Ebola Prompts Universities to Tighten Travel Rules"	"Several schools have allowed humanitarian exceptions to restrictions on trips to Liberia, Sierra Leone and Guinea, the countries most affected by the virus."	"GIN"	1
3367188	"en_USA_nytime_int"	"2014-10-22 05:38:08"	"Ebola Prompts Universities to Tighten Travel Rules"	"Several schools have allowed humanitarian exceptions to restrictions on trips to Liberia, Sierra Leone and Guinea, the countries most affected by the virus."	"LBR"	1
3367188	"en_USA_nytime_int"	"2014-10-22 05:38:08"	"Ebola Prompts Universities to Tighten Travel Rules"	"Several schools have allowed humanitarian exceptions to restrictions on trips to Liberia, Sierra Leone and Guinea, the countries most affected by the virus."	"SLE"	1
3367189	"en_USA_nytime_int"	"2014-10-22 05:38:08"	"Hit-and-Run That Killed Canadian Soldier Is Called Terrorist Attack"	"A warrant officer was killed and another soldier was injured in a car crash that the police said was the result of a Canadian man’s turn to radical Islam."	"CAN"	1
3367623	"en_USA_nytime_int"	"2014-10-22 06:38:09"	"Enforcer at Treasury Is First Line of Attack Against ISIS"	"David Cohen, a Treasury under secretary, discusses the battle to choke off the flow of illicit revenue to the Islamic State."	""	NA
3369586	"en_USA_nytime_int"	"2014-10-22 10:38:12"	"Sinosphere Blog: Estimated 2,400 Executions Last Year Put China Far Off Peak"	"The estimated number of executions compares with about 12,000 in 2002, according to a United States-based human rights organization."	"CHN"	1
3369586	"en_USA_nytime_int"	"2014-10-22 10:38:12"	"Sinosphere Blog: Estimated 2,400 Executions Last Year Put China Far Off Peak"	"The estimated number of executions compares with about 12,000 in 2002, according to a United States-based human rights organization."	"USA"	1
3369587	"en_USA_nytime_int"	"2014-10-22 10:38:12"	"Denis Mukwege, Congolese Gynecologist, Is Awarded Sakharov Prize"	"The European Parliament awarded the doctor its highest human rights accolade for a campaign to end the use of mass rape as a weapon of war."	"COG"	1
3370330	"en_USA_nytime_int"	"2014-10-22 11:38:13"	"South Korea Tears Down Christmas Tower on Border"	"North Korea had threatened to attack the steel structure, which used to be lit around the holiday as part of the nations’ psychological warfare."	"KOR"	1
3370330	"en_USA_nytime_int"	"2014-10-22 11:38:13"	"South Korea Tears Down Christmas Tower on Border"	"North Korea had threatened to attack the steel structure, which used to be lit around the holiday as part of the nations’ psychological warfare."	"PRK"	1
3371558	"en_USA_nytime_int"	"2014-10-22 13:38:14"	"British Police Arrest Woman Suspected of Planning Terrorism"	"The nature of the accusations was not specified, but the operation was the latest raid meant to thwart attacks in Britain or restrain young people drawn to the Islamic State."	"GBR"	2
3371559	"en_USA_nytime_int"	"2014-10-22 13:38:14"	"Arrest of U.S. Marine in Killing of Filipino May Test Military Ties"	"Some Philippine senators cited the case in calling for a review of the accord setting the rules under which American military forces visit the country."	"PHL"	2
3371559	"en_USA_nytime_int"	"2014-10-22 13:38:14"	"Arrest of U.S. Marine in Killing of Filipino May Test Military Ties"	"Some Philippine senators cited the case in calling for a review of the accord setting the rules under which American military forces visit the country."	"USA"	1
3371560	"en_USA_nytime_int"	"2014-10-22 13:38:14"	"Contributing Op-Ed Writer: Turkey’s New Kurdish Problem"	"Turkey finally acted in Kobani after weeks on the sidelines. But problems with the Kurds at home still fester."	"TUR"	1
3371561	"en_USA_nytime_int"	"2014-10-22 13:38:14"	"Op-Ed Contributors: Azerbaijan's Increasingly Intolerant Regime"	"How can Azerbaijan act as host to Europe's guardians of freedom, even as it jails its own people?"	"AZE"	1
3372166	"en_USA_nytime_int"	"2014-10-22 14:38:15"	"Sinosphere Blog: China Putting on Its Shiniest Face for Economic Summit"	"Now that China is the world’s second-largest economy, its leaders have proved willing to throw some cash around to ensure this year’s APEC summit meeting fully represents the country’s transformation into an economic giant and important geopolitical player."	"CHN"	1
3372167	"en_USA_nytime_int"	"2014-10-22 14:38:15"	"Sinosphere Blog: Tempest Over a Chamber Pot as Taiwan Scrutinizes Chinese Tourists’ Manners"	"A recent report that Chinese tourists allowed their 3-year-old child to urinate in an upscale Taipei restaurant has raised complaints in Taiwan about the behavior of mainland visitors."	"CHN"	1
3372167	"en_USA_nytime_int"	"2014-10-22 14:38:15"	"Sinosphere Blog: Tempest Over a Chamber Pot as Taiwan Scrutinizes Chinese Tourists’ Manners"	"A recent report that Chinese tourists allowed their 3-year-old child to urinate in an upscale Taipei restaurant has raised complaints in Taiwan about the behavior of mainland visitors."	"TWN"	2
3372168	"en_USA_nytime_int"	"2014-10-22 14:38:15"	"Amid Clamor Over Democracy, Hong Kong’s Tycoons Keeping Quiet"	"As a fight over the city’s political fate unfolds, those who arguably have the most clout with Beijing and the most at stake have maintained a studied silence."	"CHN"	1
3372168	"en_USA_nytime_int"	"2014-10-22 14:38:15"	"Amid Clamor Over Democracy, Hong Kong’s Tycoons Keeping Quiet"	"As a fight over the city’s political fate unfolds, those who arguably have the most clout with Beijing and the most at stake have maintained a studied silence."	"HKG"	1
3372857	"en_USA_nytime_int"	"2014-10-22 15:38:15"	"Kenny G Stirs Controversy With Visit to Hong Kong Protest"	"The musician is hugely popular in China, and Beijing didn’t appreciate his getting involved in the pro-democracy demonstrations."	"CHN"	2
3372857	"en_USA_nytime_int"	"2014-10-22 15:38:15"	"Kenny G Stirs Controversy With Visit to Hong Kong Protest"	"The musician is hugely popular in China, and Beijing didn’t appreciate his getting involved in the pro-democracy demonstrations."	"HKG"	1
3373511	"en_USA_nytime_int"	"2014-10-22 16:38:16"	"North Korea Says Kim Personally Ordered Release of Detained American Jeffrey Fowle"	"North Korea said its leader ordered the release of Mr. Fowle, one of three Americans recently detained in the country, after considering requests from President Obama."	"PRK"	1
3373511	"en_USA_nytime_int"	"2014-10-22 16:38:16"	"North Korea Says Kim Personally Ordered Release of Detained American Jeffrey Fowle"	"North Korea said its leader ordered the release of Mr. Fowle, one of three Americans recently detained in the country, after considering requests from President Obama."	"USA"	2
3373512	"en_USA_nytime_int"	"2014-10-22 16:38:16"	"New Commissioners Approved for E.U.'s Executive Branch"	"The vote by lawmakers ended months of sometimes acrimonious debate over the administrative direction of the 28-nation bloc."	""	NA
3373513	"en_USA_nytime_int"	"2014-10-22 16:38:16"	"Total, French Oil Giant, Picks 2 Insiders to Lead Company After Chief’s Death"	"The head of Total’s refining and chemicals business was chosen as chief executive and a previous chief will be chairman."	"FRA"	1
3374289	"en_USA_nytime_int"	"2014-10-22 17:38:16"	"Canadian Soldier Killed in Attack at Parliament Hill in Ottawa"	"Police officers secured the area after an assailant killed a soldier at the National War Memorial and entered the Parliament building, firing several shots."	"CAN"	2
3374290	"en_USA_nytime_int"	"2014-10-22 17:38:16"	"Op-Ed Contributor: Yan Lianke on Writing in China"	"From the shadows I lift my pen to write. I search for love, goodness and a perpetually beating heart."	"CHN"	1
3374294	"en_USA_nytime_int"	"2014-10-22 17:38:16"	"2 Israeli Soldiers Wounded by Gun and Missile Fire From Egypt"	"The attack came from the rugged desert terrain of the Sinai Peninsula, where Islamic militants have been battling Egyptian forces."	"EGY"	2
3374294	"en_USA_nytime_int"	"2014-10-22 17:38:16"	"2 Israeli Soldiers Wounded by Gun and Missile Fire From Egypt"	"The attack came from the rugged desert terrain of the Sinai Peninsula, where Islamic militants have been battling Egyptian forces."	"ISR"	1
3375807	"en_USA_nytime_int"	"2014-10-22 19:38:18"	"U.S. Airdrop Aided Militants, Turkish President Says"	"President Recep Tayyip Erdogan said the Islamic State had seized some weapons and supplies intended for Kurdish fighters in the Syrian town of Kobani."	"SYR"	1
3375807	"en_USA_nytime_int"	"2014-10-22 19:38:18"	"U.S. Airdrop Aided Militants, Turkish President Says"	"President Recep Tayyip Erdogan said the Islamic State had seized some weapons and supplies intended for Kurdish fighters in the Syrian town of Kobani."	"TUR"	2
3375808	"en_USA_nytime_int"	"2014-10-22 19:38:18"	"Canadian Soldier Shot in Attack at Parliament Hill in Ottawa"	"Police officers rushed to secure the area and hunt for assailants after a guard was shot at the National War Memorial and several rounds fired inside the Parliament building."	"CAN"	2
3375810	"en_USA_nytime_int"	"2014-10-22 19:38:18"	"Thierry Desmarest and Patrick Pouyanné to Lead Oil Giant Total After Chief’s Death"	"The company is splitting its chief executive and chairman jobs, bringing back a former chief, with a plan for Mr. Pouyanné to lead it into 2016."	""	NA
3376457	"en_USA_nytime_int"	"2014-10-22 20:38:19"	"Canadian Soldier Shot Near Parliament in Ottawa"	"Police officers rushed to secure the area and hunt for assailants after a guard was shot at the National War Memorial and several rounds were fired inside the Parliament building."	"CAN"	2
3377068	"en_USA_nytime_int"	"2014-10-22 21:38:20"	"Canadian Soldier Dead After Attack Near Parliament in Ottawa"	"A military guard at the National War Memorial shot on Wednesday died later at a hospital, while the apparent assailant was killed in Parliament nearby where he had opened fire."	"CAN"	2
3377069	"en_USA_nytime_int"	"2014-10-22 21:38:20"	"Swiss Company Apologizes for Hitler Coffee Cream Containers"	"The company, Migros, said it was “unforgivable” that images of Hitler and Mussolini had appeared on containers that usually feature Alpine landscapes and animals."	"CHE"	1
3377665	"en_USA_nytime_int"	"2014-10-22 22:38:20"	"Driver Plows Into Group at Jerusalem Train Station, Killng Baby, Police Say"	"The driver was shot by police officers as he tried to flee, according to the Israeli police, in what was being treated as a terrorist attack."	"ISR"	2
3377667	"en_USA_nytime_int"	"2014-10-22 22:38:20"	"Hitler Creamers Jolt Swiss Coffee Drinkers, and Retailer Apologizes"	"The retailer, Migros, said it was “unforgivable” that images of Hitler and Mussolini had appeared on containers that usually feature Alpine landscapes and animals."	"CHE"	1
3378867	"en_USA_nytime_int"	"2014-10-23 00:38:21"	"Sinosphere Blog: Confucian, Stubborn and Macho: China’s Leader is ‘Xi Bigbig’"	"Xi Jinping, China’s head of state, the Communist Party and the military, is acquiring nicknames and descriptions among the Chinese people as his rule progresses. Some are affectionate, others are not."	"CHN"	3
3379751	"en_USA_nytime_int"	"2014-10-23 02:38:22"	"World Briefing: Turkey: Man Sought by Danes Is Freed"	"Turkey has freed Basil Hassan, who is wanted by Denmark in the attempted murder of a prominent critic of Islam, Turkish officials said Wednesday."	"DNK"	2
3379751	"en_USA_nytime_int"	"2014-10-23 02:38:22"	"World Briefing: Turkey: Man Sought by Danes Is Freed"	"Turkey has freed Basil Hassan, who is wanted by Denmark in the attempted murder of a prominent critic of Islam, Turkish officials said Wednesday."	"TUR"	2
3379752	"en_USA_nytime_int"	"2014-10-23 02:38:22"	"World Briefing: Estonia: Tensions Over a Russian Jet"	"A Russian military surveillance airplane crossed into Estonia’s airspace and was intercepted by NATO jets, the Estonian Foreign Ministry’s spokeswoman said."	"EST"	2
3379752	"en_USA_nytime_int"	"2014-10-23 02:38:22"	"World Briefing: Estonia: Tensions Over a Russian Jet"	"A Russian military surveillance airplane crossed into Estonia’s airspace and was intercepted by NATO jets, the Estonian Foreign Ministry’s spokeswoman said."	"RUS"	1
3379753	"en_USA_nytime_int"	"2014-10-23 02:38:22"	"World Briefing: Mexico: Band Member Is Found Dead"	"Aldo Sarabia, a member of Banda el Recodo was found dead on Wednesday in the northwestern resort city of Mazatlan with at least one gunshot wound, the group and local officials said."	"MEX"	2
3379755	"en_USA_nytime_int"	"2014-10-23 02:38:22"	"World Briefing: Cambodia: Charity Closes After Scandal"	"The Somaly Mam Foundation, which worked against human trafficking and sexual exploitation, has closed five months after its founder resigned amid allegations of broad deception."	"KHM"	1
3379756	"en_USA_nytime_int"	"2014-10-23 02:38:22"	"World Briefing: Canada: Arrest in Case of Dead Babies"	"The Canadian police said that they had charged a woman with concealing the bodies of six infants in a storage locker, but that they were not considering it a homicide."	"CAN"	2
3380133	"en_USA_nytime_int"	"2014-10-23 03:38:23"	"Mexican Official Links a Mayor to Missing College Students"	"The attorney general says that the apparent abduction of 43 students in southern Mexico came after Mayor Jose Luis Abarca of Iguala ordered an attack on them."	"MEX"	3
3380134	"en_USA_nytime_int"	"2014-10-23 03:38:23"	"Thousands in Iran Protest Acid Attacks on Women"	"Demonstrations in Isfahan erupted after assaults that coincided with the passage of a law designed to protect those who correct people deemed to be acting in an “un-Islamic” way."	"IRN"	1
3380135	"en_USA_nytime_int"	"2014-10-23 03:38:23"	"Open Source: Lohan’s Unlikely Endorsement of Neves in Brazil Elections"	"A unusual Twitter message posted in the actress’s name was pulled after stirring suspicions, and mockery."	"BRA"	1
3380137	"en_USA_nytime_int"	"2014-10-23 03:38:23"	"Altay Journal: In China, a Drought Tests Nomadic Herders’ Culture of Survival"	"A devastating drought in the Xinjiang region has disturbed an ancient tradition of producing prized animals known for their hefty tails."	"CHN"	1
3380139	"en_USA_nytime_int"	"2014-10-23 03:38:23"	"Kim Jong-un Gave Order to Free American, North Korea Says"	"North Korea said its leader had ordered the release of Jeffrey E. Fowle, one of three Americans recently detained there, after requests from President Obama."	"PRK"	2
3380139	"en_USA_nytime_int"	"2014-10-23 03:38:23"	"Kim Jong-un Gave Order to Free American, North Korea Says"	"North Korea said its leader had ordered the release of Jeffrey E. Fowle, one of three Americans recently detained there, after requests from President Obama."	"USA"	2
3380466	"en_USA_nytime_int"	"2014-10-23 04:38:24"	"Taliban Rise Again in Afghanistan’s North"	"Gains by militants in Kunduz Province question the ability of Afghan security forces to hold territory just two months before the end of the 13-year international combat mission."	"AFG"	2
3380467	"en_USA_nytime_int"	"2014-10-23 04:38:24"	"After Shooting, Fear and Anxiety Take Over Ottawa"	"Workers in the capital were stuck in their buildings during a lockdown after shootings at two sites on Wednesday."	"CAN"	1
3380468	"en_USA_nytime_int"	"2014-10-23 04:38:24"	"Gunman Panics Canadian Capital, Killing Soldier in Rampage"	"Shots fired inside the Parliament building, before the assailant was killed, stoked fears across Canada, a nation already on alert for terrorism."	"CAN"	2
3380955	"en_USA_nytime_int"	"2014-10-23 05:38:24"	"Canada Worries as Extremism Lures More Abroad"	"Attacks and a recent report have compounded concerns in Canada about citizens who go to foreign lands like Somalia and Syria to fight, and then return as threats at home."	"CAN"	1
